College Name,Genders Accepted,Campus Size,Total Student Enrollments,Total Faculty,Established Year,Rating,University,Facilities,City,State,Country,College Type,Average Fees,cutoff,Branch,Course
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,M.Sc,Environmental Science
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,M.Sc,Information Technology Integrated
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,M.Sc,Materials Science
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,M.Sc,Medical Physics
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,ME,Computer Aided Design
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,ME,Green Manufacturing
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,ME,Product Design and Development
College of Engineering,Co-Ed,223 Acres,8301,271,1974,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Swimming Pool, Convenience Store, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Public/Government,100167.9412,173,ME,Systems Engineering and Operations Research
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.Tech,Information Technology
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.E,Civil Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.E,Computer Science and Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.E,Electrical and Electronics Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.E,Electronics and Communication Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.E,Mechanical Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.Arch,No Specialization
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,B.E,Mechatronics
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MCA,No Specialization
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Communication Systems
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Computer Science and Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Manufacturing Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Power System Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Structural Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,M.Tech,Control and Instrumentation Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,M.Tech,Environmental Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Computer Science and Information Security
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Industrial Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Infrastructure Engineering and Management
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Mechatronics
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,ME,Wireless Technology
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Architecture
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Chemistry
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Civil Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Computer Science and Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS,Research Electrical and Electronics Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Electronics and Communication Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Mathematics
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Mechanical Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,MS, Research Physics
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Architecture
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Chemistry
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Civil Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Computer Science and Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Electrical and Electronics Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Electronics and Communication Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Mechanical Engineering
Thiagarajar College of Engineering,Co-Ed,143 Acres,3856,286,1957,3.47,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, IT Infrastructure, Transport, Laboratories, Alumni Associations",Madurai,Tamil Nadu,India,Private,130524.7368,152,Ph.D,Physics
Sri Sivasubramaniya Nadar College of Engineering,Co-Ed,,3918,262,1996,3.55,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Kelambakkam,Tamil Nadu,India,Private,198333.3333,200,B.Tech,Information Technology
Sri Sivasubramaniya Nadar College of Engineering,Co-Ed,,3918,262,1996,3.55,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Kelambakkam,Tamil Nadu,India,Private,198333.3333,200,B.E,Computer Science and Engineering
Sri Sivasubramaniya Nadar College of Engineering,Co-Ed,,3918,262,1996,3.55,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Kelambakkam,Tamil Nadu,India,Private,198333.3333,200,B.E,Electrical and Electronics Engineering
Sri Sivasubramaniya Nadar College of Engineering,Co-Ed,,3918,262,1996,3.55,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Kelambakkam,Tamil Nadu,India,Private,198333.3333,200,B.E,Electronics and Communication Engineering
